rosbagTimestamp,layout,dim,data_offset,data
1630056948752240244,,[],0,"[0.09, 1.48, -0.55, -7.4375, -3.3125, 248.625]"
1630056948799297542,,[],0,"[0.06, 0.61, -0.39, -7.4375, -2.9375, 249.0]"
1630056948850049780,,[],0,"[0.32, 0.47000000000000003, -0.53, -7.3125, -2.8125, 249.75]"
1630056948901700118,,[],0,"[-0.42, -0.22, -0.76, -8.125, -3.3125, 250.4375]"
1630056948957206388,,[],0,"[-0.87, -0.48, 0.58, -8.875, -2.875, 251.0625]"
1630056949003408947,,[],0,"[-0.58, -1.1400000000000001, 1.07, -9.125, -2.25, 251.4375]"
1630056949053985115,,[],0,"[-0.24, -0.72, 1.31, -9.5625, -0.9375, 252.375]"
1630056949100847943,,[],0,"[0.06, -0.52, 0.67, -10.5625, -0.8125, 253.6875]"
1630056949161940210,,[],0,"[-0.42, -0.5700000000000001, 0.29, -11.125, -0.6875, 254.625]"
1630056949200717241,,[],0,"[-0.19, -1.55, -0.15, -10.6875, -0.375, 255.125]"
1630056949252410821,,[],0,"[-0.03, -1.76, -0.15, -10.3125, 0.0, 255.75]"
1630056949303474644,,[],0,"[-0.45, -2.0300000000000002, 0.01, -9.875, -0.25, 256.1875]"
1630056949353977766,,[],0,"[-0.46, -1.49, -0.65, -9.875, -0.875, 256.875]"
1630056949405331915,,[],0,"[-0.88, -1.47, -0.41000000000000003, -9.0, -1.25, 257.1875]"
1630056949452149241,,[],0,"[-0.43, -0.99, -0.42, -8.125, -1.1875, 257.125]"
1630056949501983431,,[],0,"[-0.18, -1.02, 0.11, -6.8125, -0.625, 256.375]"
1630056949551735810,,[],0,"[0.25, -0.64, 0.27, -5.6875, -0.25, 255.5625]"
1630056949601954385,,[],0,"[0.51, -0.43, 0.59, -4.6875, -0.3125, 254.875]"
1630056949654045176,,[],0,"[0.22, -0.26, 0.44, -4.1875, -0.3125, 254.625]"
1630056949703171125,,[],0,"[0.1, -0.36, 0.22, -3.6875, -0.4375, 254.25]"
1630056949755085169,,[],0,"[0.13, -0.32, 0.34, -3.5, -0.375, 253.75]"
1630056949804334156,,[],0,"[-0.03, 0.05, -0.03, -3.1875, -0.625, 253.6875]"
1630056949852460328,,[],0,"[-0.37, -0.07, 0.01, -3.1875, -0.8125, 253.5]"
1630056949903824001,,[],0,"[0.37, 0.52, -0.14, -2.8125, -0.625, 252.9375]"
1630056949955364851,,[],0,"[1.06, 0.72, 0.15, -2.875, -0.625, 252.1875]"
1630056950004643048,,[],0,"[0.25, 0.02, 0.43, -2.75, -0.6875, 252.0625]"
1630056950053720489,,[],0,"[1.01, 0.53, 0.29, -3.25, -1.3125, 252.25]"
1630056950104958931,,[],0,"[0.3, 0.59, -0.38, -3.75, -1.75, 252.9375]"
1630056950154048234,,[],0,"[0.06, 0.51, -0.26, -4.125, -1.9375, 253.625]"
1630056950207759658,,[],0,"[-0.32, 0.45, -0.86, -4.0, -1.625, 254.5]"
